date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:39:51	2771/2771	---MCZ	200	added ('OK')	application/javascript	etag:W/%22394b3ad178eb6e985869e8182452c814%22	https://solapa-html.vercel.app/assets/vendors/animate/js/jquery.paroller.min.js	E:/sabia/solapa-html.vercel.app/assets/vendors/animate/js/jquery.paroller.min.js	(from https://solapa-html.vercel.app/index.html)
17:39:51	44342/44342	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f416f9031fef25ae25ba9756e3eb6978%22	https://solapa-html.vercel.app/assets/vendors/owl-slider/js/owl.js	E:/sabia/solapa-html.vercel.app/assets/vendors/owl-slider/js/owl.js	(from https://solapa-html.vercel.app/index.html)
17:39:51	6299/6299	---MCZ	200	added ('OK')	application/javascript	etag:W/%22105fb3799fcf14f1ea8fcff23f2686dc%22	https://solapa-html.vercel.app/assets/vendors/wow/js/wow.js	E:/sabia/solapa-html.vercel.app/assets/vendors/wow/js/wow.js	(from https://solapa-html.vercel.app/index.html)
17:39:52	20888/20888	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c28328398b66ade3679f4b2617c082ac%22	https://solapa-html.vercel.app/assets/vendors/validate/js/validate.js	E:/sabia/solapa-html.vercel.app/assets/vendors/validate/js/validate.js	(from https://solapa-html.vercel.app/index.html)
17:39:52	1086/1086	---MCZ	200	added ('OK')	application/javascript	etag:W/%22e28a1be506d3151bad02d20a7751f09c%22	https://solapa-html.vercel.app/assets/vendors/nav-tools/js/nav-tool.js	E:/sabia/solapa-html.vercel.app/assets/vendors/nav-tools/js/nav-tool.js	(from https://solapa-html.vercel.app/index.html)
17:39:52	520717/520717	---MCZ	200	added ('OK')	application/javascript	etag:W/%2245bedc12dcfee87eeec2fab0eacc4282%22	https://solapa-html.vercel.app/assets/vendors/jquery-ui/js/jquery-ui.js	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-ui/js/jquery-ui.js	(from https://solapa-html.vercel.app/index.html)
17:39:53	140929/140929	---MCZ	200	added ('OK')	application/javascript	etag:W/%2210ad6473484630a85272174de546fa21%22	https://solapa-html.vercel.app/assets/vendors/swiper/swiper.min.js	E:/sabia/solapa-html.vercel.app/assets/vendors/swiper/swiper.min.js	(from https://solapa-html.vercel.app/index.html)
17:39:53	10587/10587	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f4a99c1d45187dcaaef2a4f725b77c0%22	https://solapa-html.vercel.app/assets/js/solapa-script.js	E:/sabia/solapa-html.vercel.app/assets/js/solapa-script.js	(from https://solapa-html.vercel.app/index.html)
17:39:53	55381/55381	---MCZ	200	added ('OK')	text/html	etag:W/%225ea46bb6a138d775acf47e3f687451fb%22	https://solapa-html.vercel.app/	E:/sabia/solapa-html.vercel.app/index-4.html	(from https://solapa-html.vercel.app/assets/vendors/bootstrap/css/bootstrap.css)
17:39:53	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f7c2b4b747b1a225eb8dee034134a1b0%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.eot?v=4.3.0	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfonte0a5.eot	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:53	60767/60767	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22f7c2b4b747b1a225eb8dee034134a1b0%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.eot?	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:54	56780/56780	---M--	200	added ('OK')	font/woff2	etag:%2297493d3f11c0a3bd5cbd959f5d19b699%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.woff2?v=4.3.0	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfonte0a5.woff2	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:54	71508/71508	---M--	200	added ('OK')	font/woff	etag:%22d9ee23d59d0e0e727b51368b458a0bff%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.woff?v=4.3.0	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfonte0a5.woff	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:54	122092/122092	---MCZ	200	added ('OK')	font/ttf	etag:W/%22706450d7bba6374ca02fe167d86685cb%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.ttf?v=4.3.0	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfonte0a5.ttf	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:54	313398/313398	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222980083682e94d33a66eef2e7d612519%22	https://solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfont.svg?v=4.3.0	E:/sabia/solapa-html.vercel.app/assets/vendors/fontawesome/fonts/fontawesome-webfonte0a5.svg	(from https://solapa-html.vercel.app/assets/vendors/fontawesome/css/font-awesome.css)
17:39:55	72580/72580	---MCZ	200	added ('OK')	font/ttf	etag:W/%22b7530942e6bc12666ac961906ede279a%22	https://solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.ttf	E:/sabia/solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.ttf	(from https://solapa-html.vercel.app/assets/vendors/flaticons/flaticon.css)
17:39:55	40388/40388	---M--	200	added ('OK')	font/woff	etag:%22d1d6212fbd697fa06e07893cc8c277cd%22	https://solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.woff	E:/sabia/solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.woff	(from https://solapa-html.vercel.app/assets/vendors/flaticons/flaticon.css)
17:39:55	33732/33732	---M--	200	added ('OK')	font/woff2	etag:%2244f0528ce774b85c4b41395036c2d196%22	https://solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.woff2	E:/sabia/solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.woff2	(from https://solapa-html.vercel.app/assets/vendors/flaticons/flaticon.css)
17:39:55	72748/72748	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%228c0bc4c9fc8b56d2c9cbe32dc13c56e6%22	https://solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.eot	E:/sabia/solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.eot	(from https://solapa-html.vercel.app/assets/vendors/flaticons/flaticon.css)
17:39:56	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:09:57%20GMT	https://solapa-html.vercel.app/assets/vendors/owl-slider/css/owl.video.play.png	E:/sabia/solapa-html.vercel.app/assets/vendors/owl-slider/css/owl.video.play.png	(from https://solapa-html.vercel.app/assets/vendors/owl-slider/css/owl.css)
17:39:56	781912/781912	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2274921d9397dee7ac6d757ec43b037b7f%22	https://solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.svg	E:/sabia/solapa-html.vercel.app/assets/vendors/flaticons-fonts/fonts/flaticon.svg	(from https://solapa-html.vercel.app/assets/vendors/flaticons/flaticon.css)
17:39:56	20700/20700	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%224867dddaae705e50709d7c5c819c5f1d%22	https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoon.eot?8kq8ph	E:/sabia/solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoonb57d.eot	(from https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/css/style.css)
17:39:56	20536/20536	---MCZ	200	added ('OK')	font/ttf	etag:W/%22a3154483a3aa29067d6f1e26a74ddc76%22	https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoon.ttf?8kq8ph	E:/sabia/solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoonb57d.ttf	(from https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/css/style.css)
17:39:56	20612/20612	---M--	200	added ('OK')	font/woff	etag:%2256e3a05059c9fe40b86d8cca6c8dccac%22	https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoon.woff?8kq8ph	E:/sabia/solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoonb57d.woff	(from https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/css/style.css)
17:39:57	80557/80557	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225d13349b4b0fbeb13f97edd7928437c2%22	https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoon.svg?8kq8ph	E:/sabia/solapa-html.vercel.app/assets/vendors/icomoon-fonts/fonts/icomoonb57d.svg	(from https://solapa-html.vercel.app/assets/vendors/icomoon-fonts/css/style.css)
17:39:57	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:09:59%20GMT	https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_444444_256x240.png	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_444444_256x240.png	(from https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/jquery-ui.css)
17:39:57	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:09:59%20GMT	https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_777620_256x240.png	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_777620_256x240.png	(from https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/jquery-ui.css)
17:39:57	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:09:59%20GMT	https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_cc0000_256x240.png	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_cc0000_256x240.png	(from https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/jquery-ui.css)
17:39:58	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:09:59%20GMT	https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_777777_256x240.png	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-ui/css/images/ui-icons_777777_256x240.png	(from https://solapa-html.vercel.app/assets/vendors/jquery-ui/css/jquery-ui.css)
17:39:58	5551/5551	---M--	200	added ('OK')	image/png	etag:%228ef41d0f902b40144b94925f2d683d53%22	https://solapa-html.vercel.app/assets/images/icons/preloader.png	E:/sabia/solapa-html.vercel.app/assets/images/icons/preloader.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:39:58	6135/6135	---M--	200	added ('OK')	image/png	etag:%2201d19ce980a060efea6b880a91cb157c%22	https://solapa-html.vercel.app/assets/images/shapes/logo-shape.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/logo-shape.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:39:59	45953/45953	---M--	200	added ('OK')	image/png	etag:%226f1466c11e9f8f776317e864480dc326%22	https://solapa-html.vercel.app/assets/images/icons/waves-shape.png	E:/sabia/solapa-html.vercel.app/assets/images/icons/waves-shape.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:39:59	2928/2928	---M--	200	added ('OK')	image/png	etag:%22d0acd1b475d07cfd2d67dcf52c1c490b%22	https://solapa-html.vercel.app/assets/images/icons/shape-1.png	E:/sabia/solapa-html.vercel.app/assets/images/icons/shape-1.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:39:59	1377/1377	---M--	200	added ('OK')	image/png	etag:%22bc042f049c07f3e557d05acc2af546e6%22	https://solapa-html.vercel.app/assets/images/shapes/shape-10.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/shape-10.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:40:00	63202/63202	---M--	200	added ('OK')	image/png	etag:%22c189a79631e29c6f02d0f3ab00830eaa%22	https://solapa-html.vercel.app/assets/images/background/pattern-1.png	E:/sabia/solapa-html.vercel.app/assets/images/background/pattern-1.png	(from https://solapa-html.vercel.app/assets/css/solapa.css)
17:40:00	16846/16846	---M--	200	added ('OK')	image/png	etag:%2260fe0a95e2c1eca987bc9c2feed1b2bf%22	https://solapa-html.vercel.app/assets/images/shapes/footer-shape-2.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/footer-shape-2.png	(from https://solapa-html.vercel.app/contact.html)
17:40:00	214539/214539	---M--	200	added ('OK')	image/jpeg	etag:%22fa12ea0ba3116098c0390351d0e883d0%22	https://solapa-html.vercel.app/assets/images/background/2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/background/2.jpg	(from https://solapa-html.vercel.app/contact.html)
17:40:00	38967/38967	---M--	200	added ('OK')	image/png	etag:%22e69fd5dbbb6031f1c8ec9c6b30b421c3%22	https://solapa-html.vercel.app/assets/images/shapes/footer-shape-3.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/footer-shape-3.png	(from https://solapa-html.vercel.app/contact.html)
17:40:01	2334/2334	---M--	200	added ('OK')	image/png	etag:%227100b99e7864219656aa2cb6af21be06%22	https://solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-1.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-1.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:01	2749/2749	---M--	200	added ('OK')	image/png	etag:%2228d440b4e58c46ab929be4a72612d9fd%22	https://solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-2.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-2.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:01	359065/359065	---M--	200	added ('OK')	image/jpeg	etag:%2290fa0dddd2a66f3ba634aee6746069b4%22	https://solapa-html.vercel.app/assets/images/main-slider/main-slider-2-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/main-slider/main-slider-2-1.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:01	8201/8201	---M--	200	added ('OK')	image/png	etag:%22789ea3256ad633f31648c26c6a373621%22	https://solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-3.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/main-slider-two-shape-3.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:01	3620/3620	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2015%20Nov%202022%2012:10:03%20GMT	https://solapa-html.vercel.app/assets/images/shapes/shape-2.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/shape-2.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:02	58541/58541	---M--	200	added ('OK')	image/jpeg	etag:%229f0a963a419abc79392455e317b4cd30%22	https://solapa-html.vercel.app/assets/images/resource/solar-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/solar-1.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:02	48936/48936	---M--	200	added ('OK')	image/jpeg	etag:%22e475807da690891acb54a7795c6cd949%22	https://solapa-html.vercel.app/assets/images/resource/solar-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/solar-2.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:02	56686/56686	---M--	200	added ('OK')	image/jpeg	etag:%22a9d06af9a2f3ed9e4c1d1f3299156018%22	https://solapa-html.vercel.app/assets/images/resource/solar-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/solar-3.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:02	5533/5533	---M--	200	added ('OK')	image/png	etag:%2216ea53b87bf0197e2ddb61f6041fcd08%22	https://solapa-html.vercel.app/assets/images/sponsors/1.png	E:/sabia/solapa-html.vercel.app/assets/images/sponsors/1.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:03	6637/6637	---M--	200	added ('OK')	image/png	etag:%22b22e4e35e192db3b35f9ecc8a3ba7c73%22	https://solapa-html.vercel.app/assets/images/sponsors/2.png	E:/sabia/solapa-html.vercel.app/assets/images/sponsors/2.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:03	5603/5603	---M--	200	added ('OK')	image/png	etag:%22d7c3628e5224fc1a6ba546fde9326429%22	https://solapa-html.vercel.app/assets/images/sponsors/3.png	E:/sabia/solapa-html.vercel.app/assets/images/sponsors/3.png	(from https://solapa-html.vercel.app/index-2.html)
17:40:04	268974/268974	---M--	200	added ('OK')	image/jpeg	etag:%2207f51401b2322cbb2366bd45db57eec4%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-1.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:04	279373/279373	---M--	200	added ('OK')	image/jpeg	etag:%2281b90560ea7fb2eaf6c14dace2de59fc%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-2.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:04	207061/207061	---M--	200	added ('OK')	image/jpeg	etag:%22b96b3d0a379393ba78b3d0971165c730%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-3.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:05	72491/72491	---M--	200	added ('OK')	image/jpeg	etag:%220cbb84e7d650965d2720bdbc12f01e05%22	https://solapa-html.vercel.app/assets/images/blog/news-2-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-1.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:05	262931/262931	---M--	200	added ('OK')	image/jpeg	etag:%222a6d918f1dab75bb7ebd317030350d58%22	https://solapa-html.vercel.app/assets/images/resource/consult.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/consult.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:05	75725/75725	---M--	200	added ('OK')	image/jpeg	etag:%229ddc7d534938088ca31c4ec048d37468%22	https://solapa-html.vercel.app/assets/images/blog/news-2-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-2.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:05	81842/81842	---M--	200	added ('OK')	image/jpeg	etag:%22fdc97b881e341da230da55407f1450a4%22	https://solapa-html.vercel.app/assets/images/blog/news-2-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/blog/news-2-3.jpg	(from https://solapa-html.vercel.app/index-2.html)
17:40:05	6951/6951	---MCZ	200	added ('OK')	text/css	etag:W/%2230b593b71d7672658f89bfea0ab360c9%22	https://solapa-html.vercel.app/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://solapa-html.vercel.app/index-3.html)
17:40:06	89507/89507	---M--	200	added ('OK')	image/jpeg	etag:%22df9f4d9964ccd68c29bf24832948a6fc%22	https://solapa-html.vercel.app/assets/images/main-slider/main-slider-3-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/main-slider/main-slider-3-1.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:06	8201/8201	---M--	200	added ('OK')	image/png	etag:%228a089755ce3e7139235785de4a000137%22	https://solapa-html.vercel.app/assets/images/shapes/main-slider-three-shape-1.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/main-slider-three-shape-1.png	(from https://solapa-html.vercel.app/index-3.html)
17:40:06	194559/194559	---M--	200	added ('OK')	image/jpeg	etag:%22126a60d3c8cb7255279d3f4a57c13a43%22	https://solapa-html.vercel.app/assets/images/main-slider/main-slider-3-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/main-slider/main-slider-3-2.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:06	52753/52753	---M--	200	added ('OK')	image/jpeg	etag:%22fca95b421d39cbf38e863e76387ad2f7%22	https://solapa-html.vercel.app/assets/images/services/service-1-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/services/service-1-1.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:07	98733/98733	---M--	200	added ('OK')	image/jpeg	etag:%2299075446c61c0a64911f6dbfba5b10f7%22	https://solapa-html.vercel.app/assets/images/services/service-1-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/services/service-1-2.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:07	77487/77487	---M--	200	added ('OK')	image/jpeg	etag:%22a4975fae8acb32ea5bf89a3e0c078305%22	https://solapa-html.vercel.app/assets/images/services/service-1-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/services/service-1-3.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:07	551528/551528	---M--	200	added ('OK')	image/jpeg	etag:%2209653838f347280839726bb381d5fc31%22	https://solapa-html.vercel.app/assets/images/main-slider/main-slider-3-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/main-slider/main-slider-3-3.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:07	3460/3460	---M--	200	added ('OK')	image/png	etag:%22488754fad19c32e010552465791c06d2%22	https://solapa-html.vercel.app/assets/images/icons/consultant-two-icon.png	E:/sabia/solapa-html.vercel.app/assets/images/icons/consultant-two-icon.png	(from https://solapa-html.vercel.app/index-3.html)
17:40:08	20216/20216	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ba6cf724c8bb1cf5b084e79ff230626e%22	https://solapa-html.vercel.app/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	E:/sabia/solapa-html.vercel.app/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.min.js	(from https://solapa-html.vercel.app/index-3.html)
17:40:08	56267/56267	---M--	200	added ('OK')	image/jpeg	etag:%22b1bf0bf8a3b049382345118a90d4989b%22	https://solapa-html.vercel.app/assets/images/resource/purpose-1-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/purpose-1-1.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:09	137326/137326	---M--	200	added ('OK')	image/jpeg	etag:%22fad8746ad30c65f3303c0494dc7a2730%22	https://solapa-html.vercel.app/assets/images/resource/purpose-1-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/purpose-1-2.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:09	70442/70442	---M--	200	added ('OK')	image/jpeg	etag:%22bc4ec2ea9541c0fcaa24eb82ff888f5e%22	https://solapa-html.vercel.app/assets/images/team/team-1-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-1.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:09	1130308/1130308	---M--	200	added ('OK')	image/jpeg	etag:%224300aec34afb04863bf995dcef8a0baf%22	https://solapa-html.vercel.app/assets/images/background/1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/background/1.jpg	(from https://solapa-html.vercel.app/index-3.html)
17:40:09	76313/76313	---M--	200	added ('OK')	image/jpeg	etag:%2214255dd864a4c868fdb54aced448b96f%22	https://solapa-html.vercel.app/assets/images/team/team-1-2.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-2.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:09	64625/64625	---M--	200	added ('OK')	image/jpeg	etag:%221c845ee20908eb1b62396ec79b07c9f7%22	https://solapa-html.vercel.app/assets/images/team/team-1-3.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-3.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:09	66429/66429	---M--	200	added ('OK')	image/jpeg	etag:%22341363d1c24196b62e72854d8f9dc221%22	https://solapa-html.vercel.app/assets/images/team/team-1-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-4.jpg	(from https://solapa-html.vercel.app/about.html)
17:40:10	126946/126946	---M--	200	added ('OK')	image/jpeg	etag:%22b2dbe65a19d7fc5c0bc040bc1a7289fe%22	https://solapa-html.vercel.app/assets/images/team/team-1-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-5.jpg	(from https://solapa-html.vercel.app/team.html)
17:40:10	92758/92758	---M--	200	added ('OK')	image/jpeg	etag:%2206a1d18b63c55c529866e0da02ee622f%22	https://solapa-html.vercel.app/assets/images/team/team-1-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-6.jpg	(from https://solapa-html.vercel.app/team.html)
17:40:10	95185/95185	---M--	200	added ('OK')	image/jpeg	etag:%22d91885b73b3b9e1d3700d57d3d548ecd%22	https://solapa-html.vercel.app/assets/images/team/team-1-7.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-7.jpg	(from https://solapa-html.vercel.app/team.html)
17:40:10	145203/145203	---M--	200	added ('OK')	image/jpeg	etag:%2252646a4ebba793b9c7da5878a355889b%22	https://solapa-html.vercel.app/assets/images/team/team-1-8.jpg	E:/sabia/solapa-html.vercel.app/assets/images/team/team-1-8.jpg	(from https://solapa-html.vercel.app/team.html)
17:40:11	141685/141685	---M--	200	added ('OK')	image/jpeg	etag:%22cec59363bd58c64dae806b8071503379%22	https://solapa-html.vercel.app/assets/images/resource/history.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/history.jpg	(from https://solapa-html.vercel.app/company-history.html)
17:40:11	73505/73505	---M--	200	added ('OK')	image/jpeg	etag:%228e16545e85d45b919716265dcc3caf90%22	https://solapa-html.vercel.app/assets/images/resource/contractors.jpg	E:/sabia/solapa-html.vercel.app/assets/images/resource/contractors.jpg	(from https://solapa-html.vercel.app/solar-energy.html)
17:40:11	6887/6887	---M--	200	added ('OK')	image/png	etag:%227b6f1bcdc35559ba45cf10a344ea24a9%22	https://solapa-html.vercel.app/assets/images/shapes/shape-11.png	E:/sabia/solapa-html.vercel.app/assets/images/shapes/shape-11.png	(from https://solapa-html.vercel.app/solar-energy.html)
17:40:12	64484/64484	---M--	200	added ('OK')	image/jpeg	etag:%22c055747f358a1466a85c93c97756b0cf%22	https://solapa-html.vercel.app/assets/images/services/service-detail-1-1.jpg	E:/sabia/solapa-html.vercel.app/assets/images/services/service-detail-1-1.jpg	(from https://solapa-html.vercel.app/solar-energy.html)
17:40:12	102102/102102	---M--	200	added ('OK')	image/jpeg	etag:%22d7ab9feff0acb49d967edf074253eb79%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-4.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-4.jpg	(from https://solapa-html.vercel.app/projects.html)
17:40:13	80907/80907	---M--	200	added ('OK')	image/jpeg	etag:%22697ea933f9d92d4c17e0f0b23486bb41%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-5.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-5.jpg	(from https://solapa-html.vercel.app/projects.html)
17:40:13	187601/187601	---M--	200	added ('OK')	image/jpeg	etag:%226f386c1576d88e61b77d80d14e8a86f2%22	https://solapa-html.vercel.app/assets/images/gallery/gallery-2-6.jpg	E:/sabia/solapa-html.vercel.app/assets/images/gallery/gallery-2-6.jpg	(from https://solapa-html.vercel.app/projects.html)
